sentiment	date	title
0	5/21/2024 2:00	Saudi Crown Prince promises stable oil supply to Japan - Reuters.com
-1	5/22/2024 2:00	Forecast strong hurricane season presents risk for U.S. oil and natural gas industry - EIA
1	6/6/2024 2:00	Investment in clean energy this year is set to be twice the amount going to fossil fuels - News - IEA
1	6/11/2024 2:00	A crude awakening to Russian oil’s resilience | Infographic - Hinrich Foundation
1	6/24/2024 2:00	Dynamic analysis of the relationship between exchange rates and oil prices: a comparison between oil exporting and oil importing countries | Humanities and Social Sciences Communications - Nature.com
1	6/28/2024 2:00	The Geopolitical Risk Premium Is Back as Oil Prices Climb - OilPrice.com
-1	7/3/2024 2:00	Hurricane Beryl highlights the rising risks to U.S. oil and gas production - Real Economy Blog
1	7/11/2024 2:00	"Nigeria reaches oil supply deal, ending dispute with producers - Reuters.com"
-1	7/16/2024 2:00	US Benzene Market Stability Challenged by Crude Oil and Tight Supply - ChemAnalyst
1	7/17/2024 2:00	How Fossil Fuels Drive Inflation and Make Life Less Affordable for Canadians - IISD Reporting Services
1	7/18/2024 14:14	L’Oréal Takes Palm Oil Sustainable Sourcing One Step Beyond - L'Oreal
1	7/20/2024 2:00	Oil News: Geopolitics vs Economics: The Forces Shaping Next Week’s Crude Oil Futures - FX Empire
1	8/7/2024 2:00	Exclusive: US EPA says it is auditing biofuel producers' used cooking oil supply - Reuters.com
1	8/14/2024 2:00	How to De-risk Green Technology Supply Chains from China Without Risking Climate Catastrophe - Carnegie Endowment for International Peace
1	8/15/2024 2:00	Sumatran province brings hammer down on illegal oil wells after fatal blasts - Mongabay.com
-1	8/15/2024 2:00	COVID-19 inflation was a supply shock - Brookings Institution
1	8/20/2024 2:00	Saudi-China ties and renminbi-based oil trade - S&P Global
-1	8/20/2024 2:00	Why U.S. Refiners Are Worried About Canada's New Oil Policy - OilPrice.com
-1	8/21/2024 2:00	UK energy industry warns of grave concerns over windfall tax rise - BBC.com
1	8/26/2024 7:00	ExxonMobil Global Outlook: Our view to 2050 - ExxonMobil
0	9/4/2024 2:00	World's Strongest Cranes Could De-Bottleneck Energy Supply Chain - OilPrice.com
-1	9/6/2024 2:00	Indonesia’s Biodiesel Push Poses Risks to Palm Oil Supply Chain - The Diplomat
-1	9/16/2024 2:00	Global Oil Supply Chains & the Impact of Ongoing Conflicts in the Middle East - Butane-Propane News (BPN)
1	9/16/2024 2:00	U.S.-India Strategic Clean Energy Partnership Ministerial Joint Statement - Energy.gov
1	9/19/2024 8:52	Upstream electrification could wipe out more than 80% of oil and gas production emissions - Rystad Energy
-1	9/23/2024 2:00	Looming Port Strike Threatens to Cripple East Coast Supply Chains - OilPrice.com
0	10/1/2024 2:00	"Oil Production Costs Surge, But Shale Projects Remain Profitable - OilPrice.com"
1	10/1/2024 2:00	Corporate farming model for sustainable supply chain crude palm oil of independent smallholder farmers - Frontiers
-1	10/1/2024 2:00	Oil watchers now see a real threat of supply disruptions after latest Iran-Israel escalation - CNBC
-1	10/1/2024 2:00	Rystad Energy: Cost of new upstream oil projects rises further - Oil & Gas Journal
-1	10/1/2024 2:00	Iran Missile Strike On Israel Sparks Fears In Global Oil Markets - Forbes
-1	10/2/2024 2:00	"Prolonged port strike could shake up the oil and gas industry, experts say - Fox Business"
-1	10/2/2024 2:00	Global supply chains are under pressure again. Will inflation start rising? - The Guardian
-1	10/2/2024 2:00	"India Inc fears crude oil rise, supply chain disruptions but impact likely to be limited - Moneycontrol"
1	10/3/2024 2:00	What the Middle East conflict means for oil and LNG - Wood Mackenzie
-1	10/4/2024 2:00	U.S. Averts Supply Chain Crisis with Port Strike Deal - OilPrice.com
-1	10/7/2024 2:00	Hurricane Helene Exposes Tech Industry's Fragile Supply Chain - OilPrice.com
-1	10/11/2024 2:00	The Volatile Prices of Crude Oil Amid the Hezbollah-Israel Ceasefire - Modern Diplomacy
1	10/17/2024 2:00	Fossil Fuel Investigations: How to Find Stories Using Oil and Gas Supply Chains - Global Investigative Journalism Network
-1	10/23/2024 2:00	Energy Supply Chains Face Challenges and Opportunities - OilPrice.com
-1	10/23/2024 2:00	Global Coconut Oil Market Braces for Continuous Price Surge Amid Supply Chain Disruptions - ChemAnalyst
1	10/30/2024 3:26	Fig. 1. Various Segments Of Oil Supply Chain [9]. - ResearchGate
1	11/1/2024 2:00	"US ELECTIONS: Oil, biofuel industries weigh uncertain impact of Trump tariffs - S&P Global"
1	11/7/2024 2:00	Key considerations for CEOs in the oil and gas sector - McKinsey
1	11/7/2024 2:00	New UK Sanctions Target Russia's Supply Chain and Global Influence - OilPrice.com
1	11/7/2024 2:00	Used cooking oil (UCO) futures contract: frequently asked questions - Fastmarkets news
1	11/12/2024 2:00	"Nestle, P&G investigate palm oil sourcing after green group's Indonesia deforestation report - Reuters"
0	11/25/2024 2:00	"Hedge fund bets on a key oil and gas supply chain stock, saying it could rise over 300% - CNBC"
1	11/27/2024 2:00	How Trump's proposed tariffs might affect commodities and energy - Reuters
1	12/5/2024 2:00	2025 Oil and Gas Industry Outlook - Deloitte
1	12/5/2024 4:36	Rising Palm Oil Futures In Malaysia Signal Shifting Market Dynamics - Finimize
1	12/7/2024 8:11	Crude Oil Market Data - S&P Global
1	12/7/2024 8:27	Crude Oil - S&P Global
1	12/7/2024 8:28	Clean Energy Technology - S&P Global
-1	12/8/2024 2:00	Malaysian Palm Oil Dips After Global Price Shifts - Finimize
1	12/9/2024 2:00	2025 Renewable Energy Industry Outlook - Deloitte
1	12/10/2024 2:00	How the New Geopolitics of Energy Informs the Current Oil Price-Risk Relationship in the Middle East - Georgetown Journal of International Affairs
-1	12/11/2024 2:00	The new energy shock: Complacency in oil markets could ignite a global crisis - The Interpreter
-1	12/12/2024 2:00	Policy Shifts and Supply Chain Disruptions Drive Copper Bull Run - OilPrice.com
1	12/14/2024 2:00	Can Coal Ash Solve the Rare Earth Supply Chain Crisis - OilPrice.com
1	12/16/2024 2:00	"Supply chains of over 100 fashion brands linked to oil, gas fracking in Texas - ESG Dive"
